FoodID,FoodTypeID,HealthScoreID,calories,protein_g,fat_g,carbs_g,fiber_g,sugar_g,sodium_mg
407,5,2,180.2,19.4,11.4,0.0,0.0,0.0,53.0
408,5,2,208.0,32.1,8.89,0.0,0.0,0.0,38.0
409,5,2,131.0,20.5,5.41,0.0,0.0,0.0,56.0
410,5,2,239.2,30.1,13.2,0.0,0.0,0.0,52.0
411,5,2,161.0,19.8,8.51,1.38,0.0,0.0,45.0
412,5,2,168.0,29.5,5.57,0.0,0.0,0.0,43.0
413,5,2,129.2,19.9,4.92,1.32,0.0,0.0,39.0
414,5,2,163.6,29.7,4.98,0.0,0.0,0.0,43.0
415,5,2,116.0,20.2,3.35,1.35,0.0,0.0,40.0
416,5,2,208.0,30.1,9.73,0.0,0.0,0.0,28.0
417,5,2,160.5,20.1,8.9,0.0,0.0,0.0,46.0
418,5,2,194.5,30.8,7.92,0.0,0.0,0.0,28.0
419,5,2,142.0,20.5,6.67,0.0,0.0,0.0,47.0
420,5,2,252.0,31.9,13.8,0.0,0.0,0.0,30.0
421,5,2,177.8,20.6,10.6,0.0,0.0,0.0,49.0
422,5,2,225.5,33.2,10.3,0.0,0.0,0.0,30.0
423,5,2,154.0,21.3,7.69,0.0,0.0,0.0,50.0
424,5,2,196.0,29.8,8.5,0.07,0.0,0.0,43.0
425,5,2,147.2,20.6,7.2,0.0,0.0,0.0,61.0
426,5,2,166.6,31.2,4.64,0.0,0.0,0.0,44.0
427,5,2,114.0,21.5,3.12,0.0,0.0,0.0,63.0
428,5,2,128.4,22.2,4.36,0.1,0.0,0.0,40.0
429,5,2,178.2,27.5,7.58,0.0,0.0,0.0,49.0
430,5,2,126.1,24.2,3.26,0.0,0.0,0.0,32.0
431,5,2,119.0,21.2,3.68,0.23,0.0,0.0,55.0
432,5,2,197.0,29.8,8.68,0.0,0.0,0.0,25.0
433,5,2,177.9,21.3,10.3,0.0,0.0,0.0,57.0
434,5,2,195.7,29.9,8.46,0.0,0.0,0.0,25.0
435,5,2,155.0,21.8,7.56,0.0,0.0,0.0,59.0
436,5,2,196.8,27.2,9.74,0.09,0.0,0.0,58.0
437,5,2,146.0,21.3,6.78,0.0,0.0,0.0,54.0
438,5,2,191.6,30.0,7.96,0.0,0.0,0.0,55.0
439,5,2,144.9,21.6,6.5,0.0,0.0,0.0,49.0
440,5,2,188.1,30.2,7.48,0.0,0.0,0.0,55.0
441,5,2,141.0,21.7,6.05,0.0,0.0,0.0,49.0
442,5,2,217.0,28.5,11.4,0.0,0.0,0.0,55.0
443,5,2,149.6,20.9,7.0,0.74,0.0,0.0,47.0
444,5,2,202.0,29.3,9.35,0.27,0.0,0.0,45.0
445,5,2,145.9,21.0,6.88,0.0,0.0,0.0,39.0
446,5,2,200.0,29.4,9.01,0.27,0.0,0.0,45.0
447,5,2,139.7,21.2,6.1,0.0,0.0,0.0,39.0
448,5,2,150.4,23.3,4.68,3.78,0.0,0.0,55.0
449,5,2,179.2,31.3,6.0,0.0,0.0,0.0,59.0
450,5,2,105.0,18.5,3.4,0.0,0.0,0.0,86.0
451,5,2,157.0,27.3,5.27,0.0,0.0,0.0,123.0
452,5,2,87.0,15.7,2.64,0.0,0.0,0.0,175.0
453,5,2,133.0,20.5,4.05,3.6,0.0,0.0,53.0
454,5,2,103.0,19.0,2.98,0.0,0.0,0.0,40.0
455,5,2,77.4,14.9,1.98,0.0,0.0,0.0,81.0
456,5,2,187.0,20.4,11.7,0.0,0.0,0.0,64.0
457,5,2,232.9,30.1,12.5,0.0,0.0,0.0,61.0
458,5,2,174.0,20.9,10.1,0.0,0.0,0.0,65.0
459,5,2,234.3,30.0,12.7,0.0,0.0,0.0,63.0
460,5,2,164.0,21.2,8.82,0.0,0.0,0.0,66.0
461,5,2,241.7,29.6,13.7,0.0,0.0,0.0,64.0
462,5,2,171.0,20.9,9.76,0.0,0.0,0.0,67.0
463,5,2,223.2,30.6,11.2,0.0,0.0,0.0,62.0
464,5,2,153.0,21.6,7.41,0.0,0.0,0.0,66.0
465,5,2,220.0,26.1,12.0,0.0,0.0,0.0,75.0
466,5,2,197.7,26.7,10.1,0.0,0.0,0.0,76.0
467,5,2,219.0,27.0,12.3,0.0,0.0,0.0,70.0
468,5,2,218.0,28.2,11.7,0.0,0.0,0.0,56.0
469,5,2,202.0,28.7,9.68,0.0,0.0,0.0,59.0
470,5,2,221.2,27.4,12.4,0.0,0.0,0.0,67.0
471,5,2,229.0,27.0,13.4,0.0,0.0,0.0,67.0
472,5,2,210.1,28.0,10.9,0.0,0.0,0.0,67.0
473,5,2,206.0,28.1,10.4,0.0,0.0,0.0,59.0
474,5,2,154.0,21.8,7.41,0.0,0.0,0.0,56.0
475,5,2,215.8,27.4,11.8,0.0,0.0,0.0,60.0
476,5,2,162.0,21.4,8.5,0.0,0.0,0.0,56.0
477,5,2,191.6,29.2,8.31,0.0,0.0,0.0,59.0
478,5,2,142.0,22.5,5.78,0.0,0.0,0.0,55.0
479,5,2,207.4,28.0,10.6,0.0,0.0,0.0,59.0
480,5,2,217.2,27.3,12.0,0.0,0.0,0.0,60.0
481,5,2,192.0,29.0,8.48,0.0,0.0,0.0,59.0
482,5,2,166.2,21.2,9.04,0.0,0.0,0.0,64.0
483,5,2,173.0,20.9,9.97,0.0,0.0,0.0,65.0
484,5,2,155.2,21.6,7.64,0.0,0.0,0.0,63.0
485,5,2,156.0,22.0,7.54,0.0,0.0,0.0,56.0
486,5,2,161.0,21.6,8.29,0.0,0.0,0.0,56.0
487,5,2,148.0,22.6,6.41,0.0,0.0,0.0,55.0
488,5,2,234.0,28.0,12.7,0.0,0.0,0.0,59.0
489,5,2,143.9,21.2,6.57,0.0,0.0,0.0,52.0
490,5,2,182.0,29.9,6.05,0.0,0.0,0.0,63.0
491,5,2,205.0,28.9,9.01,0.0,0.0,0.0,60.0
492,5,2,161.0,20.1,8.3,0.0,0.0,0.0,63.0
493,5,2,220.0,27.5,11.4,0.0,0.0,0.0,73.0
494,5,2,169.4,19.0,10.2,0.4,0.0,0.0,65.0
495,5,2,185.4,29.4,7.53,0.0,0.0,0.0,61.0
496,5,2,225.0,28.0,11.7,0.0,0.0,0.0,69.0
497,5,2,198.0,28.0,8.7,0.0,0.0,0.0,69.0
498,5,2,195.0,29.6,7.63,0.0,0.0,0.0,62.0
499,5,2,134.6,22.3,5.04,0.0,0.0,0.0,56.0
500,5,2,141.6,22.1,5.91,0.0,0.0,0.0,57.0
501,5,2,179.6,30.9,6.22,0.0,0.0,0.0,66.0
502,5,2,127.8,22.5,4.2,0.0,0.0,0.0,55.0
503,5,2,202.0,28.3,9.05,0.0,0.0,0.0,58.0
504,5,2,133.0,22.7,4.66,0.04,0.0,0.0,66.0
505,5,2,138.3,22.5,5.29,0.18,0.0,0.0,66.0
506,5,2,125.0,22.9,3.72,0.0,0.0,0.0,57.0
507,5,2,180.0,19.7,10.6,1.51,0.0,0.0,88.0
508,5,2,187.6,19.5,11.4,1.75,0.0,0.0,88.0
509,5,2,226.2,25.3,13.4,1.1,0.0,0.0,79.0
510,5,2,169.0,20.0,9.39,1.15,0.0,0.0,84.0
511,5,2,198.7,28.8,9.2,0.17,0.0,0.0,56.0
512,5,2,208.0,28.4,10.3,0.51,0.0,0.0,56.0
513,5,2,186.1,29.4,7.61,0.0,0.0,0.0,87.0
514,5,2,178.0,28.2,7.31,0.0,0.0,0.0,55.0
515,5,2,187.8,28.0,8.42,0.0,0.0,0.0,54.0
516,5,2,164.0,28.4,5.65,0.0,0.0,0.0,84.0
517,5,2,164.0,28.4,4.67,0.0,0.0,0.0,38.0
518,5,2,161.2,28.3,5.33,0.0,0.0,0.0,38.0
519,5,2,179.1,27.4,7.72,0.0,0.0,0.0,36.0
520,5,2,191.5,26.8,9.37,0.0,0.0,0.0,35.0
521,5,2,166.9,28.1,6.06,0.0,0.0,0.0,37.0
522,5,2,218.0,26.4,11.6,0.0,0.0,0.0,35.0
523,5,2,215.6,26.0,12.4,0.0,0.0,0.0,34.0
524,5,2,212.0,26.8,10.8,0.0,0.0,0.0,35.0
525,5,2,169.5,27.8,6.48,0.0,0.0,0.0,36.0
526,5,2,177.5,27.2,7.63,0.0,0.0,0.0,36.0
527,5,2,163.0,28.0,5.72,0.0,0.0,0.0,37.0
528,5,2,128.0,22.2,4.31,0.0,0.0,0.0,59.0
529,5,2,171.3,27.6,6.77,0.0,0.0,0.0,36.0
530,5,2,140.0,22.2,4.96,0.0,0.0,0.0,56.0
531,5,2,121.7,22.2,3.66,0.0,0.0,0.0,62.0
532,5,2,223.0,33.6,8.86,0.0,0.0,0.0,44.0
533,5,2,230.0,32.7,10.0,0.0,0.0,0.0,42.0
534,5,2,217.0,34.4,7.72,0.0,0.0,0.0,45.0
535,5,2,238.3,32.8,11.9,0.0,0.0,0.0,43.0
536,5,2,192.0,20.7,11.5,0.0,0.0,0.0,56.0
537,5,2,254.0,32.8,12.6,0.0,0.0,0.0,42.0
538,5,2,192.6,20.7,12.2,0.0,0.0,0.0,53.0
539,5,2,231.6,32.7,11.2,0.0,0.0,0.0,43.0
540,5,2,187.0,20.7,10.9,0.0,0.0,0.0,60.0
541,5,2,214.0,34.0,7.67,0.0,0.0,0.0,44.0
542,5,2,223.0,33.1,9.03,0.0,0.0,0.0,43.0
543,5,2,206.0,34.9,6.3,0.0,0.0,0.0,46.0
544,5,2,206.8,34.3,7.73,0.0,0.0,0.0,45.0
545,5,2,228.0,34.2,9.02,0.0,0.0,0.0,45.0
546,5,2,195.9,34.5,6.43,0.0,0.0,0.0,46.0
547,5,2,167.0,29.7,4.46,0.0,0.0,0.0,67.0
548,5,2,124.0,23.3,3.44,0.0,0.0,0.0,53.0
549,5,2,162.7,29.8,4.83,0.0,0.0,0.0,66.0
550,5,2,126.9,23.3,3.74,0.0,0.0,0.0,52.0
551,5,2,162.0,29.4,3.97,0.0,0.0,0.0,63.0
552,5,2,120.0,23.3,3.0,0.0,0.0,0.0,50.0
553,5,2,154.3,29.8,3.9,0.0,0.0,0.0,67.0
554,5,2,121.0,23.4,3.04,0.0,0.0,0.0,53.0
555,5,2,166.0,29.9,4.26,0.0,0.0,0.0,66.0
556,5,2,124.0,23.4,3.38,0.0,0.0,0.0,52.0
557,5,2,148.9,29.5,3.43,0.0,0.0,0.0,63.0
558,5,2,116.0,23.4,2.52,0.0,0.0,0.0,50.0
558,5,2,122.0,23.4,2.48,0.0,0.0,0.0,50.0
559,5,2,127.0,23.2,3.83,0.0,0.0,0.0,52.0
560,5,2,159.0,29.7,4.47,0.0,0.0,0.0,68.0
561,5,2,124.5,23.3,3.48,0.0,0.0,0.0,53.0
562,5,2,162.7,29.8,4.83,0.0,0.0,0.0,67.0
563,5,2,153.8,29.5,3.98,0.0,0.0,0.0,65.0
564,5,2,119.8,23.3,2.95,0.0,0.0,0.0,50.0
565,5,2,154.3,29.8,3.9,0.0,0.0,0.0,68.0
566,5,2,121.0,23.4,3.04,0.0,0.0,0.0,53.0
567,5,2,158.0,29.9,4.26,0.0,0.0,0.0,68.0
568,5,2,124.0,23.4,3.38,0.0,0.0,0.0,52.0
569,5,2,148.9,29.5,3.43,0.0,0.0,0.0,65.0
570,5,2,116.3,23.4,2.52,0.0,0.0,0.0,50.0
571,5,2,208.0,28.3,9.65,0.0,0.0,0.0,37.0
572,5,2,160.2,21.5,8.24,0.0,0.0,0.0,58.0
573,5,2,212.0,28.5,10.0,0.0,0.0,0.0,37.0
574,5,2,167.0,21.7,8.91,0.0,0.0,0.0,55.0
575,5,2,204.0,28.1,9.26,0.0,0.0,0.0,37.0
576,5,2,153.6,21.3,7.57,0.08,0.0,0.0,62.0
577,5,2,169.0,29.7,4.71,0.0,0.0,0.0,38.0
578,5,2,117.4,22.6,3.0,0.0,0.0,0.0,60.0
579,5,2,175.0,29.9,5.3,0.0,0.0,0.0,39.0
580,5,2,128.0,22.9,3.38,0.0,0.0,0.0,57.0
581,5,2,155.4,29.6,4.11,0.0,0.0,0.0,39.0
582,5,2,112.8,22.3,2.62,0.0,0.0,0.0,62.0
583,5,2,235.0,27.5,13.0,0.0,0.0,0.0,62.0
584,5,2,189.5,20.6,11.9,0.0,0.0,0.0,54.0
585,5,2,218.0,27.6,11.1,0.0,0.0,0.0,62.0
586,5,2,184.0,20.6,10.7,0.0,0.0,0.0,54.0
587,5,2,191.0,29.2,7.31,0.0,0.0,0.0,64.0
588,5,2,172.0,29.2,5.22,0.0,0.0,0.0,64.0
589,5,2,177.0,27.1,6.78,0.0,0.0,0.0,52.0
590,5,2,136.6,20.9,5.89,0.0,0.0,0.0,54.0
591,5,2,188.0,26.9,8.13,0.0,0.0,0.0,51.0
592,5,2,144.4,20.7,6.85,0.0,0.0,0.0,54.0
593,5,2,154.3,26.6,5.32,0.0,0.0,0.0,53.0
594,5,2,130.9,21.0,5.21,0.0,0.0,0.0,53.0
595,5,2,123.0,22.0,3.24,0.0,0.0,0.0,57.0
596,5,2,168.0,29.1,4.84,0.0,0.0,0.0,54.0
597,5,2,122.8,21.7,4.0,0.0,0.0,0.0,61.0
598,5,2,166.6,28.8,5.71,0.0,0.0,0.0,55.0
599,5,2,133.0,21.4,4.66,0.0,0.0,0.0,62.0
600,5,2,152.0,29.2,3.91,0.0,0.0,0.0,52.0
601,5,2,182.0,27.5,7.1,0.0,0.0,0.0,58.0
602,5,2,136.2,21.6,5.53,0.0,0.0,0.0,62.0
603,5,2,191.0,27.2,8.3,0.0,0.0,0.0,57.0
604,5,2,144.1,21.2,6.59,0.0,0.0,0.0,63.0
605,5,2,166.0,28.0,5.17,0.0,0.0,0.0,60.0
606,5,2,123.3,22.2,3.83,0.0,0.0,0.0,62.0
607,5,2,188.0,26.8,8.21,0.0,0.0,0.0,35.0
608,5,2,145.1,20.5,7.01,0.0,0.0,0.0,55.0
609,5,2,188.1,27.0,8.9,0.0,0.0,0.0,35.0
610,5,2,156.0,20.2,7.73,0.0,0.0,0.0,51.0
611,5,2,181.0,26.6,7.53,0.0,0.0,0.0,35.0
612,5,2,139.7,20.8,6.28,0.0,0.0,0.0,58.0
613,5,2,219.0,27.4,11.3,0.0,0.0,0.0,63.0
614,5,2,228.0,27.3,12.3,0.0,0.0,0.0,63.0
615,5,2,210.0,27.6,10.2,0.0,0.0,0.0,64.0
616,5,2,165.8,27.5,6.2,0.0,0.0,0.0,36.0
617,5,2,126.0,21.1,3.95,0.0,0.0,0.0,54.0
618,5,2,176.0,27.7,6.42,0.0,0.0,0.0,36.0
619,5,2,124.2,20.8,4.55,0.0,0.0,0.0,52.0
620,5,2,149.0,27.4,4.38,0.0,0.0,0.0,36.0
621,5,2,122.0,21.4,3.35,0.0,0.0,0.0,58.0
622,5,2,189.0,19.6,11.7,0.0,0.0,0.0,58.0
623,5,2,178.0,19.7,10.4,0.0,0.0,0.0,58.0
624,5,2,160.0,29.9,4.49,0.0,0.0,0.0,67.0
625,5,2,125.1,23.4,3.5,0.0,0.0,0.0,54.0
626,5,2,163.5,30.1,4.79,0.0,0.0,0.0,69.0
627,5,2,128.0,23.5,3.81,0.0,0.0,0.0,56.0
628,5,2,157.5,31.0,3.72,0.0,0.0,0.0,67.0
629,5,2,121.0,23.4,3.04,0.0,0.0,0.0,54.0
630,5,2,154.3,30.1,3.77,0.0,0.0,0.0,67.0
631,5,2,120.9,23.6,2.94,0.0,0.0,0.0,54.0
632,5,2,158.0,30.2,4.11,0.06,0.0,0.0,69.0
633,5,2,124.0,23.6,3.26,0.0,0.0,0.0,56.0
634,5,2,149.5,29.8,3.37,0.0,0.0,0.0,67.0
635,5,2,116.4,23.6,2.45,0.0,0.0,0.0,55.0
635,5,2,116.5,23.7,2.41,0.0,0.0,0.0,55.0
636,5,2,158.5,30.0,4.28,0.0,0.0,0.0,75.0
637,5,2,124.0,23.5,3.34,0.0,0.0,0.0,54.0
638,5,2,170.0,30.1,4.62,0.0,0.0,0.0,78.0
639,5,2,126.9,23.5,3.66,0.0,0.0,0.0,56.0
640,5,2,153.4,29.7,3.85,0.0,0.0,0.0,76.0
641,5,2,120.0,23.5,2.85,0.0,0.0,0.0,54.0
642,5,2,162.0,30.1,3.77,0.0,0.0,0.0,75.0
643,5,2,121.0,23.6,2.94,0.0,0.0,0.0,54.0
644,5,2,157.8,30.2,4.11,0.0,0.0,0.0,78.0
645,5,2,123.7,23.6,3.26,0.0,0.0,0.0,56.0
646,5,2,158.0,29.8,3.37,0.0,0.0,0.0,76.0
647,5,2,116.0,23.6,2.45,0.0,0.0,0.0,55.0
648,5,2,204.0,30.7,9.0,0.0,0.0,0.0,41.0
649,5,2,146.0,21.5,5.7,0.852,0.0,0.0,45.5
650,5,2,199.2,35.6,6.31,0.0,0.0,0.0,45.0
651,5,2,216.0,35.6,7.09,0.0,0.0,0.0,45.0
652,5,2,200.0,35.6,5.33,0.0,0.0,0.0,45.0
653,5,2,238.0,34.3,10.1,0.0,0.0,0.0,45.0
654,5,2,250.0,34.1,11.6,0.0,0.0,0.0,45.0
655,5,2,266.0,33.0,13.8,0.0,0.0,0.0,68.0
656,5,2,173.0,22.2,8.67,0.0,0.0,0.0,51.0
657,5,2,225.0,34.6,8.54,0.0,0.0,0.0,45.0
658,5,2,207.0,36.1,5.8,0.0,0.0,0.0,45.0
659,5,2,190.0,36.1,4.0,0.0,0.0,0.0,45.0
660,5,2,228.0,33.9,8.33,2.03,0.0,0.0,65.0
661,5,2,159.8,22.1,7.93,0.0,0.0,0.0,60.0
662,5,2,224.0,30.7,10.3,0.0,0.0,0.0,40.0
663,5,2,161.3,21.9,8.19,0.0,0.0,0.0,57.0
664,5,2,225.0,31.3,10.1,0.0,0.0,0.0,61.0
665,5,2,201.0,30.6,7.73,0.0,0.0,0.0,41.0
666,5,2,157.9,22.2,7.68,0.0,0.0,0.0,63.0
667,5,2,185.0,31.8,5.45,0.0,0.0,0.0,42.0
668,5,2,128.4,22.9,4.09,0.0,0.0,0.0,61.0
669,5,2,184.2,32.0,6.25,0.0,0.0,0.0,42.0
670,5,2,133.8,22.7,4.78,0.0,0.0,0.0,57.0
671,5,2,177.0,31.6,4.65,0.0,0.0,0.0,43.0
672,5,2,129.0,23.1,3.37,0.0,0.0,0.0,64.0
673,5,2,201.0,33.7,6.36,0.0,0.0,0.0,64.0
674,5,2,121.8,21.8,3.85,0.0,0.0,0.0,63.0
675,5,2,196.0,21.3,11.5,0.221,0.0,0.0,43.1
676,5,2,213.0,28.2,10.3,0.0,0.0,0.0,68.0
677,5,2,212.0,26.1,11.2,0.0,0.0,0.0,69.0
678,5,2,224.0,25.5,12.8,0.0,0.0,0.0,69.0
679,5,2,186.9,26.9,8.81,0.0,0.0,0.0,69.0
680,5,2,148.6,22.3,6.6,0.0,0.0,0.0,51.0
681,5,2,221.0,27.6,11.4,0.0,0.0,0.0,67.0
682,5,2,154.9,22.1,7.39,0.0,0.0,0.0,56.0
683,5,2,203.0,28.9,8.76,0.0,0.0,0.0,67.0
684,5,2,139.1,22.6,5.41,0.0,0.0,0.0,43.0
684,5,2,138.7,22.7,5.32,0.0,0.0,0.0,43.0
685,5,2,212.0,27.9,10.4,0.0,0.0,0.0,67.0
686,5,2,147.3,22.2,6.5,0.0,0.0,0.0,42.0
687,5,2,217.0,27.5,11.0,0.0,0.0,0.0,68.0
687,5,2,219.0,27.3,11.4,0.0,0.0,0.0,67.0
688,5,2,153.8,22.1,7.27,0.0,0.0,0.0,35.0
689,5,2,206.0,28.4,9.35,0.0,0.0,0.0,66.0
690,5,2,137.7,22.4,5.34,0.0,0.0,0.0,57.0
691,5,2,198.0,26.0,9.61,0.0,0.0,0.0,71.0
692,5,2,170.2,26.0,7.36,0.0,0.0,0.0,71.0
693,5,2,138.0,22.9,5.15,0.0,0.0,0.0,57.0
694,5,2,189.0,29.3,7.09,0.0,0.0,0.0,61.0
695,5,2,201.0,29.2,8.45,0.0,0.0,0.0,60.0
696,5,2,149.1,22.8,6.43,0.0,0.0,0.0,58.0
697,5,2,169.2,29.4,5.73,0.0,0.0,0.0,62.0
698,5,2,133.0,23.1,3.88,0.0,0.0,0.0,57.0
699,5,2,130.3,21.4,4.97,0.0,0.0,0.0,72.0
700,5,2,133.0,21.2,5.33,0.07,0.0,0.0,74.0
701,5,2,126.8,21.7,4.44,0.0,0.0,0.0,70.0
702,5,2,123.0,21.6,4.09,0.0,0.0,0.0,73.0
703,5,2,125.0,21.4,4.35,0.11,0.0,0.0,74.0
704,5,2,121.0,21.9,3.7,0.0,0.0,0.0,71.0
705,5,2,204.0,31.0,8.92,0.0,0.0,0.0,61.0
706,5,2,206.8,30.9,9.25,0.0,0.0,0.0,60.0
707,5,2,200.0,31.2,8.41,0.0,0.0,0.0,62.0
708,5,2,196.0,31.5,7.78,0.0,0.0,0.0,61.0
709,5,2,199.9,31.3,8.3,0.0,0.0,0.0,60.0
710,5,2,190.0,31.7,7.02,0.0,0.0,0.0,63.0
711,5,2,182.0,28.3,6.8,0.0,0.0,0.0,67.0
712,5,2,186.0,28.2,7.25,0.0,0.0,0.0,67.0
713,5,2,168.9,28.4,6.14,0.0,0.0,0.0,67.0
714,5,2,166.8,28.6,5.82,0.0,0.0,0.0,68.0
715,5,2,170.2,28.5,6.25,0.0,0.0,0.0,68.0
716,5,2,169.0,28.7,5.17,0.0,0.0,0.0,68.0
717,5,2,210.0,27.6,11.1,0.0,0.0,0.0,85.0
718,5,2,146.0,20.2,7.25,0.0,0.0,0.0,82.0
719,5,2,220.0,27.5,12.3,0.0,0.0,0.0,84.0
720,5,2,151.9,20.1,7.94,0.0,0.0,0.0,81.0
721,5,2,194.0,27.7,9.29,0.0,0.0,0.0,88.0
722,5,2,137.1,20.3,6.21,0.0,0.0,0.0,86.0
723,5,2,195.9,28.2,9.23,0.0,0.0,0.0,87.0
724,5,2,139.0,20.4,6.42,0.0,0.0,0.0,83.0
725,5,2,202.0,28.3,9.83,0.0,0.0,0.0,85.0
726,5,2,143.5,20.4,6.88,0.0,0.0,0.0,82.0
727,5,2,187.1,28.0,8.34,0.0,0.0,0.0,89.0
728,5,2,133.0,20.4,5.73,0.0,0.0,0.0,87.0
729,5,2,200.0,29.0,8.39,0.0,0.0,0.0,60.0
730,5,2,147.1,22.1,6.52,0.0,0.0,0.0,56.0
731,5,2,206.0,29.0,9.1,0.0,0.0,0.0,59.0
732,5,2,158.0,22.2,7.07,0.0,0.0,0.0,57.0
733,5,2,186.2,29.1,7.76,0.0,0.0,0.0,62.0
734,5,2,148.0,22.1,5.93,0.0,0.0,0.0,55.0
735,5,2,238.9,27.4,14.1,0.6,0.0,0.0,93.0
736,5,2,219.2,28.3,11.6,0.4,0.0,0.0,86.0
737,5,2,195.0,29.3,8.54,0.3,0.0,0.0,63.0
738,5,2,202.8,29.0,9.48,0.36,0.0,0.0,62.0
739,5,2,184.0,29.8,7.12,0.2,0.0,0.0,65.0
740,5,2,228.0,27.0,12.9,1.0,0.0,0.0,93.0
741,5,2,238.5,26.8,14.1,1.1,0.0,0.0,92.0
742,5,2,213.0,27.1,11.2,0.9,0.0,0.0,84.0
743,5,2,195.3,28.3,8.76,0.82,0.0,0.0,62.0
744,5,2,206.0,28.2,9.97,0.88,0.0,0.0,62.0
745,5,2,179.5,28.5,6.95,0.74,0.0,0.0,64.0
746,5,2,187.3,21.1,11.3,0.3,0.0,0.0,89.0
747,5,2,199.0,20.8,12.6,0.6,0.0,0.0,89.0
748,5,2,170.1,21.6,9.3,0.0,0.0,0.0,85.0
749,5,2,143.0,22.6,5.84,0.0,0.0,0.0,60.0
750,5,2,149.2,22.5,6.48,0.23,0.0,0.0,66.0
751,5,2,135.0,22.8,4.88,0.0,0.0,0.0,57.0
752,5,2,146.0,22.0,5.71,0.218,0.0,0.0,42.8
753,5,2,212.0,29.3,9.67,0.0,0.0,0.0,61.0
754,5,2,210.5,29.0,10.5,0.0,0.0,0.0,58.0
755,5,2,206.0,29.6,8.8,0.0,0.0,0.0,63.0
756,5,2,230.0,27.1,12.7,0.0,0.0,0.0,57.0
757,5,2,182.7,20.7,11.1,0.0,0.0,0.0,53.0
758,5,2,174.5,30.6,5.79,0.0,0.0,0.0,64.0
759,5,2,188.0,30.3,6.55,0.0,0.0,0.0,63.0
760,5,2,168.5,30.8,5.03,0.0,0.0,0.0,66.0
761,5,2,178.0,29.4,5.84,0.0,0.0,0.0,61.0
762,5,2,125.1,22.1,4.08,0.0,0.0,0.0,56.0
763,5,2,178.5,29.5,6.72,0.0,0.0,0.0,61.0
764,5,2,129.2,21.9,4.62,0.0,0.0,0.0,57.0
765,5,2,170.0,29.3,4.96,0.0,0.0,0.0,62.0
766,5,2,121.1,22.3,3.54,0.0,0.0,0.0,56.0
767,5,2,196.0,12.6,15.8,0.0,0.0,0.0,158.0
768,5,1,151.0,11.7,10.5,1.48,0.0,0.0,108.0
769,5,1,143.0,10.9,10.3,1.05,0.0,0.0,126.0
770,5,2,157.2,28.5,4.73,0.15,0.0,0.0,59.0
771,5,2,106.8,17.7,3.94,0.14,0.0,0.0,98.0
772,5,2,151.0,27.3,4.65,0.0,0.0,0.0,94.0
773,5,2,99.0,17.4,3.09,0.29,0.0,0.0,182.0
774,5,2,184.3,29.1,5.26,5.13,0.0,0.0,79.0
775,5,2,175.0,26.5,4.68,5.16,0.0,0.0,77.0
776,5,2,135.0,20.4,3.63,3.89,0.0,0.0,69.0
777,5,1,120.0,20.4,3.7,0.0,0.0,0.0,101.0
778,5,1,92.0,16.2,2.5,0.0,0.0,0.0,198.0
779,5,1,145.0,25.1,4.2,0.0,0.0,0.0,57.0
780,5,1,105.0,18.3,3.0,0.0,0.0,0.0,85.0
781,5,2,94.0,11.7,4.05,1.99,0.0,0.0,68.0
782,5,2,85.0,12.1,3.69,0.0,0.0,0.0,97.0
783,5,2,149.0,21.1,6.46,0.18,0.0,0.0,44.8
784,4,1,22.0,2.2,0.13,4.33,3.7,0.5,226.0
785,4,2,41.0,1.69,0.302,8.79,3.12,5.1,112.0
786,6,2,385.0,66.7,5.13,18.0,0.0,5.13,385.0
787,6,2,382.2,1.8,0.2,93.3,8.0,2.33,103.0
788,6,2,360.3,6.01,2.52,78.4,23.3,4.63,83.0
789,6,2,351.0,11.6,0.2,76.0,0.0,0.0,23.0
790,6,2,352.0,14.4,0.5,73.2,0.0,0.0,37.0
791,6,2,354.9,12.2,0.5,75.4,0.0,0.0,37.0
792,6,1,217.0,3.6,0.0,85.9,3.8,2.6,81.0
793,6,3,352.0,78.1,1.56,6.25,3.1,0.0,156.0
794,6,3,315.0,20.2,0.0,58.7,8.5,5.53,72.0
795,6,2,345.2,7.4,0.18,78.5,5.0,4.52,55.0
796,6,3,315.6,20.2,0.0,58.7,8.5,5.53,72.0
797,6,1,433.0,27.9,13.5,50.0,18.2,20.6,495.0
798,6,1,359.2,58.1,1.16,29.1,0.0,1.16,372.0
799,2,2,179.2,25.4,8.62,0.0,0.0,0.0,76.0
800,2,2,146.0,20.2,7.21,0.05,0.0,0.0,70.0
801,2,2,164.0,19.9,8.88,0.0,3.7,0.78,55.7
802,1,2,71.4,1.18,0.43,15.7,5.0,10.7,1.0
803,1,1,48.4,1.39,0.49,9.61,5.3,4.88,1.0
804,2,2,52.4,0.84,1.07,9.84,3.2,3.65,6.0
805,2,2,346.0,21.2,2.42,61.8,3.7,0.78,3.46
806,1,2,56.6,0.0,0.16,13.8,4.4,4.88,3.0
807,1,2,50.0,1.1,0.26,12.2,5.3,6.89,1.0
808,5,2,171.2,19.4,10.4,0.0,0.0,0.0,72.0
809,3,2,185.4,3.1,1.53,39.8,3.6,12.9,9.0
810,3,3,297.4,11.2,7.45,46.4,4.9,2.72,409.0
811,3,2,299.0,7.85,9.2,46.1,9.7,2.93,298.0
812,3,2,253.4,7.05,5.29,44.4,3.5,14.1,388.0
